Date,Open,High,Low,Close,Volume,Adj Close
2009-09-03,93.239998,93.610001,92.629997,93.449997,7262500,80.871189
2009-09-02,92.940002,93.419998,92.709999,92.830002,10922400,80.334648
2009-09-01,94.599998,95.660004,92.980003,93.209999,17938600,80.663496
2009-08-31,94.709999,95.089996,94.410004,95.050003,9890500,82.255827
2009-08-28,96.389999,96.449997,95.010002,95.580002,10813900,82.714485
2009-08-27,95.50,96.120003,94.599998,95.82,13096800,82.922178
2009-08-26,95.260002,95.849998,94.870003,95.459999,11497200,82.610635
2009-08-25,95.449997,96.82,95.279999,95.480003,14622300,82.627947
2009-08-24,95.43,95.910004,94.889999,95.129997,9349100,82.325053
2009-08-21,93.980003,95.209999,93.900002,95.029999,11866500,82.238515
2009-08-20,93.150002,93.949997,92.93,93.790001,8271000,80.880712
2009-08-19,91.690002,93.449997,91.57,93.129997,14296100,80.311551
2009-08-18,91.879997,92.589996,91.75,92.300003,8539100,79.595798
2009-08-17,91.870003,91.980003,91.400002,91.610001,12121400,79.000767
2009-08-14,94.07,94.120003,92.50,93.410004,10846500,80.553017
2009-08-13,94.139999,94.260002,93.169998,94.190002,10209100,81.225657
2009-08-12,92.550003,94.419998,92.529999,93.769997,13586400,80.863461
2009-08-11,93.190002,93.230003,92.300003,92.580002,9305200,79.837257
2009-08-10,93.489998,93.809998,93.00,93.50,13051400,80.630627
2009-08-07,93.550003,94.50,93.110001,93.790001,11813100,80.880712
2009-08-06,93.239998,93.349998,92.190002,92.629997,10482300,79.880371
2009-08-05,93.129997,93.220001,92.120003,92.830002,11396200,80.052847
2009-08-04,92.589996,93.239998,92.540001,93.190002,12338900,80.363297
2009-08-03,92.470001,93.00,91.970001,92.860001,9843400,80.078717
2009-07-31,91.470001,92.209999,91.360001,91.669998,9151300,79.052507
2009-07-30,91.580002,92.480003,91.269997,91.419998,11659200,78.836917
2009-07-29,90.68,90.949997,90.160004,90.68,9063600,78.198773
2009-07-28,90.610001,91.279999,90.080002,90.989998,11700400,78.466102
2009-07-27,90.860001,91.269997,90.370003,91.139999,10045200,78.595457
2009-07-24,90.400002,91.029999,90.07,90.970001,10895100,78.448858
2009-07-23,88.900002,91.00,88.839996,90.629997,16519600,78.155652
2009-07-22,88.760002,89.529999,88.629997,88.879997,11857700,76.646523
2009-07-21,89.129997,89.269997,88.099998,89.169998,14599300,76.896608
2009-07-20,87.879997,88.540001,87.540001,88.330002,13142300,76.172229
2009-07-17,87.220001,87.540001,86.720001,87.459999,9075000,75.421974
2009-07-16,86.110001,87.50,86.029999,87.230003,11805400,75.114979
2009-07-15,84.589996,86.360001,84.540001,86.199997,11620000,74.228026
2009-07-14,83.540001,83.709999,82.93,83.660004,10288300,72.040802
2009-07-13,81.690002,83.389999,81.389999,83.309998,14384000,71.739407
2009-07-10,81.410004,81.940002,81.019997,81.440002,16023500,70.129128
2009-07-09,82.239998,82.410004,81.529999,81.769997,11452000,70.413291
2009-07-08,81.93,82.279999,80.959999,81.93,17902700,70.551072
2009-07-07,83.160004,83.190002,81.540001,81.550003,15240600,70.223851
2009-07-06,82.209999,83.309998,82.080002,83.25,12392700,71.687743
2009-07-02,84.00,84.040001,82.949997,82.989998,16516500,71.463851
2009-07-01,84.980003,85.830002,84.93,85.029999,9144200,73.220525
2009-06-30,85.330002,85.639999,83.959999,84.660004,13421400,72.901917
2009-06-29,84.510002,85.349998,84.300003,85.25,7529200,73.409971
2009-06-26,84.459999,84.690002,84.019997,84.269997,7779000,72.566076
2009-06-25,82.690002,84.900002,82.57,84.720001,13851400,72.953581
2009-06-24,83.739998,84.279999,82.580002,83.029999,15355500,71.498296
2009-06-23,83.419998,83.709999,82.849998,83.18,12151100,71.627465
2009-06-22,84.580002,84.769997,83.32,83.32,20652400,71.74802
2009-06-19,85.959999,86.099998,84.919998,85.309998,13880400,73.461635
2009-06-18,85.279999,86.150002,84.980003,85.620003,13378600,73.48489
2009-06-17,85.220001,85.860001,84.830002,85.230003,13494000,73.150166
2009-06-16,86.690002,86.760002,85.220001,85.260002,12830900,73.175913
2009-06-15,87.230003,87.279999,86.00,86.489998,14006100,74.231579
2009-06-12,87.599998,88.330002,87.370003,88.309998,12743500,75.793626
2009-06-11,87.860001,89.019997,87.800003,87.860001,21696400,75.407408
2009-06-10,88.550003,88.580002,86.580002,87.650002,25155700,75.227173
2009-06-09,87.970001,88.230003,87.440002,87.739998,22428400,75.304414
2009-06-08,87.220001,88.400002,86.50,87.739998,23538400,75.304414
2009-06-05,88.25,88.550003,87.120003,87.910004,16834300,75.450324
2009-06-04,86.910004,87.660004,86.489998,87.510002,11762200,75.107016
2009-06-03,87.019997,87.110001,86.080002,86.949997,9488600,74.626381
2009-06-02,87.139999,87.970001,86.93,87.50,10553900,75.098431
2009-06-01,86.279999,87.669998,86.050003,87.349998,12952000,74.96969
2009-05-29,84.389999,85.760002,83.760002,85.389999,15275000,73.287486
2009-05-28,83.790001,84.449997,82.529999,84.019997,17780200,72.111656
2009-05-27,84.970001,85.07,82.970001,83.160004,13708200,71.373552
2009-05-26,82.269997,85.059998,82.269997,84.849998,13636800,72.82402
2009-05-22,83.419998,83.739998,82.660004,82.870003,10156800,71.124654
2009-05-21,83.279999,83.330002,82.300003,83.099998,20038800,71.322052
2009-05-20,85.339996,85.970001,84.099998,84.190002,18083800,72.257567
2009-05-19,84.940002,85.389999,84.629997,84.739998,17908900,72.72961
2009-05-18,83.580002,85.120003,83.50,85.120003,12745200,73.055756
2009-05-15,83.150002,83.949997,82.279999,82.779999,23137600,71.047406
2009-05-14,83.120003,83.970001,82.940002,83.389999,15029400,71.359816
2009-05-13,83.709999,83.860001,82.800003,83.129997,17683700,71.137323
2009-05-12,84.769997,85.279999,83.769997,84.720001,16819400,72.497946
2009-05-11,84.760002,84.989998,84.199997,84.43,13335600,72.249782
2009-05-08,85.139999,85.970001,84.610001,85.720001,18463400,73.353682
2009-05-07,85.800003,85.910004,83.650002,84.169998,19835900,72.027289
2009-05-06,85.050003,85.269997,84.190002,85.199997,18357600,72.908696
2009-05-05,84.059998,84.559998,83.610001,84.160004,11985000,72.018736
2009-05-04,82.739998,84.300003,82.599998,84.239998,13866800,72.08719
2009-05-01,81.790001,82.190002,80.959999,82.160004,12356400,70.307265
2009-04-30,82.730003,83.059998,81.349998,81.669998,17496500,69.887949
2009-04-29,80.82,82.550003,80.690002,81.769997,18084100,69.973522
2009-04-28,79.470001,80.949997,79.370003,80.120003,16457900,68.561562
2009-04-27,79.769997,81.230003,79.660004,80.260002,17582800,68.681365
2009-04-24,80.099998,81.269997,79.93,80.730003,17662200,69.083562
2009-04-23,78.940002,79.849998,78.019997,79.650002,19521000,68.159366
2009-04-22,79.029999,80.449997,78.660004,78.809998,20467800,67.440544
2009-04-21,77.830002,79.760002,77.809998,79.589996,18051200,68.108017
2009-04-20,80.050003,80.160004,78.349998,78.519997,16640200,67.19238
2009-04-17,81.440002,81.849998,80.82,81.309998,16835600,69.579884
2009-04-16,80.860001,81.790001,79.709999,81.260002,19526700,69.422432
2009-04-15,79.040001,80.459999,78.739998,80.300003,18263400,68.602281
2009-04-14,79.970001,80.339996,79.080002,79.269997,18590000,67.722321
2009-04-13,80.029999,81.18,79.690002,80.550003,11991300,68.815862
2009-04-09,80.010002,80.919998,79.760002,80.889999,19287700,69.106329
2009-04-08,78.18,78.940002,77.57,78.370003,15719000,66.953434
2009-04-07,78.739998,78.739998,77.690002,77.889999,17326400,66.543355
2009-04-06,79.459999,79.93,78.599998,79.760002,17834000,68.140945
2009-04-03,79.760002,80.190002,78.959999,80.160004,20617100,68.482676
2009-04-02,79.379997,80.760002,78.980003,79.709999,30176700,68.098226
2009-04-01,74.879997,77.870003,74.800003,77.529999,25416600,66.235797
2009-03-31,76.040001,77.230003,75.199997,75.839996,28187500,64.791987
2009-03-30,76.089996,76.120003,74.370003,75.25,25811800,64.287938
2009-03-27,78.139999,78.419998,77.330002,77.809998,19994100,66.475007
2009-03-26,78.18,79.300003,77.519997,79.099998,29403800,67.577087
2009-03-25,77.25,78.620003,75.480003,77.410004,30263100,66.133283
2009-03-24,76.910004,77.949997,76.440002,76.699997,20383500,65.526706
2009-03-23,74.550003,77.779999,74.169998,77.760002,25706800,66.432295
2009-03-20,74.43,74.559998,72.529999,72.739998,22996500,62.143581
2009-03-19,75.830002,75.870003,73.830002,74.110001,25410900,63.162795
2009-03-18,73.489998,75.889999,72.720001,74.970001,35906600,63.89576
2009-03-17,72.290001,74.120003,71.860001,74.080002,20439900,63.137228
2009-03-16,72.970001,74.07,72.199997,72.309998,24509000,61.628681
2009-03-13,72.190002,72.589996,71.199997,72.32,21835800,61.637206
2009-03-12,69.379997,71.989998,68.849998,71.769997,21938300,61.168447
2009-03-11,69.690002,70.32,68.82,69.480003,21875300,59.216721
2009-03-10,66.620003,69.230003,66.540001,69.139999,31008100,58.926941
2009-03-09,65.510002,67.169998,65.25,65.440002,28114400,55.773491
2009-03-06,66.540001,67.629997,64.779999,66.50,35830500,56.676911
2009-03-05,67.50,68.050003,65.529999,66.07,35056100,56.310428
2009-03-04,68.349998,69.879997,67.629997,68.769997,31996400,58.611593
2009-03-03,68.480003,68.599998,67.089996,67.209999,30799800,57.282032
2009-03-02,69.650002,69.82,67.589996,67.830002,36931600,57.810451
2009-02-27,70.629997,72.00,70.370003,70.760002,35756000,60.307644
2009-02-26,73.480003,74.07,71.760002,71.839996,31367300,61.228106
2009-02-25,73.029999,74.050003,71.559998,72.669998,43668900,61.935504
2009-02-24,71.57,73.800003,71.150002,73.379997,37524300,62.540625
2009-02-23,74.239998,74.410004,71.07,71.150002,36003600,60.640034
2009-02-20,73.32,74.709999,72.480003,73.730003,46343700,62.83893
2009-02-19,76.43,76.50,74.800003,75.029999,30933800,63.635809
2009-02-18,76.25,76.489998,75.089996,75.760002,35793800,64.254953
2009-02-17,76.599998,77.059998,75.720001,75.75,36731400,64.24647
2009-02-13,79.480003,79.949997,78.470001,78.550003,23850300,66.621259
2009-02-12,78.43,79.620003,77.150002,79.50,45482100,67.426988
2009-02-11,79.620003,80.010002,78.68,79.550003,33244600,67.469397
2009-02-10,82.230003,82.730003,78.610001,79.190002,49006600,67.164067
2009-02-09,82.800003,83.290001,82.099998,82.75,20793600,70.183437
2009-02-06,80.870003,83.269997,80.720001,82.860001,30049700,70.276733
2009-02-05,79.260002,81.150002,78.50,80.550003,39865100,68.317536
2009-02-04,80.800003,81.709999,79.339996,79.690002,27506400,67.588136
2009-02-03,79.779999,81.099998,79.019997,80.629997,24065100,68.385382
2009-02-02,79.139999,79.919998,78.650002,79.32,22968000,67.274323
2009-01-30,81.830002,81.959999,79.599998,80.080002,26172600,67.91891
2009-01-29,82.580002,82.940002,81.349998,81.529999,20825600,69.148707
2009-01-28,83.040001,84.040001,82.589996,83.68,21080000,70.972206
2009-01-27,81.489998,82.239998,80.800003,81.510002,23352800,69.131748
2009-01-26,80.860001,82.290001,80.190002,81.07,28917300,68.758565
2009-01-23,79.50,81.529999,79.050003,80.519997,44701000,68.292086
2009-01-22,80.900002,82.040001,79.550003,81.160004,40157400,68.8349
2009-01-21,80.650002,82.410004,79.349998,82.239998,34826600,69.750885
2009-01-20,82.209999,82.410004,79.360001,79.410004,36892100,67.350659
2009-01-16,83.220001,83.400002,81.029999,82.690002,37613200,70.132551
2009-01-15,82.07,82.980003,80.040001,82.18,44216600,69.580411
2009-01-14,83.160004,83.360001,81.480003,82.080002,38850600,69.495744
2009-01-13,84.610001,85.290001,83.830002,84.419998,29846500,71.476979
2009-01-12,85.769997,86.019997,84.260002,84.790001,22622000,71.790254
2009-01-09,87.669998,87.760002,85.839996,86.139999,24494100,72.933275
2009-01-08,87.07,87.57,86.550003,87.43,23641700,74.025497
2009-01-07,88.879997,89.18,87.230003,87.860001,33165500,74.389571
2009-01-06,90.18,90.900002,89.379997,90.150002,37258400,76.328476
2009-01-05,89.870003,90.330002,88.870003,89.699997,25612100,75.947465
2009-01-02,87.949997,90.620003,87.57,90.199997,24558800,76.370806
